MatchID;HomeTeamName;AwayTeamName;IsPitch;IsBench;IsStaff;Country;ID;OfficialName;OfficialSurname;ShortName;Role;JerseyNumber;IsGoalkeeper;JerseyName;IsCaptain;TacticX;TacticY;Numorder;IsBooked
2024457;Turkey;Wales;FAUX;FAUX;VRAI;Turkey;277131;Hüseyin;Coskun;None;ADMIN;None;None;None;None;None;None;None;NA
2024457;Turkey;Wales;FAUX;FAUX;VRAI;Turkey;8950;Senol;Günes;None;CO;None;None;None;None;None;None;None;NA
2024457;Turkey;Wales;FAUX;FAUX;VRAI;Turkey;150388349;Ufuk;Sentürk;None;DOC;None;None;None;None;None;None;None;NA
2024457;Turkey;Wales;FAUX;FAUX;VRAI;Turkey;250104601;Emrah;Karakovan;None;GKCOA;None;None;None;None;None;None;None;NA
2024457;Turkey;Wales;FAUX;FAUX;VRAI;Turkey;250080635;Cengiz;Çelik;None;KITMAN;None;None;None;None;None;None;None;NA
2024457;Turkey;Wales;FAUX;FAUX;VRAI;Turkey;250070477;Kerem;Yavas;None;OTH;None;None;None;None;None;None;None;NA
2024457;Turkey;Wales;FAUX;FAUX;VRAI;Turkey;250073120;Seref;Çiçek;None;OTH;None;None;None;None;None;None;None;NA
2024457;Turkey;Wales;FAUX;FAUX;VRAI;Turkey;250054127;MEHMET ERDEM;YÖRÜKOGLU;None;PH;None;None;None;None;None;None;None;NA
2024457;Turkey;Wales;FAUX;FAUX;VRAI;Turkey;250134812;Umut;Sahin;None;PH;None;None;None;None;None;None;None;NA
2024457;Turkey;Wales;FAUX;FAUX;VRAI;Turkey;250074343;Eren;Safak;None;STCOA;None;None;None;None;None;None;None;NA
2024457;Turkey;Wales;VRAI;FAUX;FAUX;Wales;250012939;Danny;Ward;Ward;goalkeepers;12;VRAI;Ward;FAUX;894;506;1;NA
2024457;Turkey;Wales;VRAI;FAUX;FAUX;Wales;250012942;Ben;Davies;B. Davies;defenders;4;FAUX;Davies;FAUX;604;271;2;NA
2024457;Turkey;Wales;VRAI;FAUX;FAUX;None;250101045;Joe;Rodon;Rodon;defenders;6;FAUX;Rodon;FAUX;667;462;3;NA
2024457;Turkey;Wales;VRAI;FAUX;FAUX;Wales;107011;Joe;Allen;Allen;midfielders;7;FAUX;Allen;FAUX;524;439;4;NA
2024457;Turkey;Wales;VRAI;FAUX;FAUX;None;103769;Aaron;Ramsey;Ramsey;midfielders;10;FAUX;Ramsey;FAUX;375;478;5;NA
2024457;Turkey;Wales;VRAI;FAUX;FAUX;None;102225;Gareth;Bale;Bale;forwards;11;FAUX;Bale;VRAI;368;559;6;NA
2024457;Turkey;Wales;VRAI;FAUX;FAUX;Wales;250130512;Kieffer;Moore;Moore;forwards;13;FAUX;Moore;FAUX;298;489;7;NA
2024457;Turkey;Wales;VRAI;FAUX;FAUX;None;250097244;Connor;Roberts;C. Roberts;defenders;14;FAUX;Roberts;FAUX;542;793;8;NA
2024457;Turkey;Wales;VRAI;FAUX;FAUX;None;250065196;Joe;Morrell;Morrell;midfielders;16;FAUX;Morrell;FAUX;522;606;9;NA
2024457;Turkey;Wales;VRAI;FAUX;FAUX;None;250065198;Daniel;James;James;midfielders;20;FAUX;JAMES;FAUX;357;335;10;NA
2024457;Turkey;Wales;VRAI;FAUX;FAUX;None;250112383;Chris;Mepham;Mepham;defenders;22;FAUX;Mepham;FAUX;635;622;11;NA
2024457;Turkey;Wales;FAUX;VRAI;FAUX;None;74897;Wayne;Hennessey;Hennessey;goalkeepers;1;VRAI;Hennessey;FAUX;1000;0;12;NA
2024457;Turkey;Wales;FAUX;VRAI;FAUX;Wales;250100010;Adam;Davies;A. Davies;goalkeepers;21;VRAI;A Davies;FAUX;1000;0;13;NA
2024457;Turkey;Wales;FAUX;VRAI;FAUX;Wales;102221;Chris;Gunter;Gunter;defenders;2;FAUX;Gunter;FAUX;1000;0;14;NA
2024457;Turkey;Wales;FAUX;VRAI;FAUX;None;250113272;Neco;Williams;N. Williams;defenders;3;FAUX;N. Williams;FAUX;425;207;15;NA
2024457;Turkey;Wales;FAUX;VRAI;FAUX;None;250090824;Tom;Lockyer;Lockyer;defenders;5;FAUX;Lockyer;FAUX;1000;0;16;NA
2024457;Turkey;Wales;FAUX;VRAI;FAUX;None;250065203;Harry;Wilson;Wilson;midfielders;8;FAUX;Wilson;FAUX;385;476;17;NA
2024457;Turkey;Wales;FAUX;VRAI;FAUX;None;250079203;Tyler;Roberts;T. Roberts;forwards;9;FAUX;Roberts;FAUX;1000;0;18;NA
2024457;Turkey;Wales;FAUX;VRAI;FAUX;None;250097090;Ethan;Ampadu;Ampadu;defenders;15;FAUX;Ampadu;FAUX;536;425;19;NA
2024457;Turkey;Wales;FAUX;VRAI;FAUX;Wales;250116809;Rhys;Norrington-Davies;Norrington-Davies;defenders;17;FAUX;Norrington - Davies;FAUX;1000;0;20;NA
2024457;Turkey;Wales;FAUX;VRAI;FAUX;None;250007344;Jonny;Williams;J. Williams;midfielders;18;FAUX;Williams;FAUX;1000;0;21;NA
2024457;Turkey;Wales;FAUX;VRAI;FAUX;None;250076590;David;Brooks;Brooks;midfielders;19;FAUX;Brooks;FAUX;1000;0;22;NA
2024457;Turkey;Wales;FAUX;VRAI;FAUX;None;250103444;Dylan;Levitt;Levitt;midfielders;23;FAUX;Levitt;FAUX;1000;0;23;NA
2024457;Turkey;Wales;FAUX;FAUX;VRAI;Netherlands;108921;Albert;Stuivenberg;None;ACO;None;None;None;None;None;None;None;NA
2024457;Turkey;Wales;FAUX;FAUX;VRAI;Wales;8614;Robert;Page;None;CO;None;None;None;None;None;None;None;NA
2024457;Turkey;Wales;FAUX;FAUX;VRAI;None;250076965;None;None;None;DOC;None;None;None;None;None;None;None;NA
2024457;Turkey;Wales;FAUX;FAUX;VRAI;None;250121034;None;None;None;EXSCI;None;None;None;None;None;None;None;NA
2024457;Turkey;Wales;FAUX;FAUX;VRAI;None;250101233;None;None;None;GKCOA;None;None;None;None;None;None;None;NA
2024457;Turkey;Wales;FAUX;FAUX;VRAI;None;250074246;None;None;None;KITMAN;None;None;None;None;None;None;None;NA
2024457;Turkey;Wales;FAUX;FAUX;VRAI;None;18144;None;None;None;OTH;None;None;None;None;None;None;None;NA
2024457;Turkey;Wales;FAUX;FAUX;VRAI;None;150127790;None;None;None;OTH;None;None;None;None;None;None;None;NA
2024457;Turkey;Wales;FAUX;FAUX;VRAI;None;250076964;None;None;None;PH;None;None;None;None;None;None;None;NA
2024457;Turkey;Wales;FAUX;FAUX;VRAI;None;250123363;None;None;None;PH;None;None;None;None;None;None;None;NA
2024446;Ukraine;Austria;VRAI;FAUX;FAUX;Ukraine;250024883;Georgiy;Bushchan;Bushchan;goalkeepers;1;VRAI;Bushchan;FAUX;109;507;1;NA
2024446;Ukraine;Austria;VRAI;FAUX;FAUX;Ukraine;250008250;Serhiy;Sydorchuk;Sydorchuk;midfielders;5;FAUX;Sydorchuk;FAUX;458;511;2;NA
2024446;Ukraine;Austria;VRAI;FAUX;FAUX;Ukraine;250000069;Andriy;Yarmolenko;Yarmolenko;forwards;7;FAUX;Yarmolenko;VRAI;624;781;3;NA
2024446;Ukraine;Austria;VRAI;FAUX;FAUX;Ukraine;250043090;Ruslan;Malinovskyi;Malinovskyi;midfielders;8;FAUX;Malinovskyi;FAUX;598;289;4;NA
2024446;Ukraine;Austria;VRAI;FAUX;FAUX;Ukraine;250047100;Roman;Yaremchuk;Yaremchuk;forwards;9;FAUX;Yaremchuk;FAUX;726;482;5;NA
2024446;Ukraine;Austria;VRAI;FAUX;FAUX;Ukraine;250087711;Mykola;Shaparenko;Shaparenko;midfielders;10;FAUX;Shaparenko;FAUX;498;302;6;NA
2024446;Ukraine;Austria;VRAI;FAUX;FAUX;Ukraine;250119185;Illia;Zabarnyi;Zabarnyi;defenders;13;FAUX;Zabarnyi;FAUX;324;617;7;NA
2024446;Ukraine;Austria;VRAI;FAUX;FAUX;Ukraine;250092185;Vitaliy;Mykolenko;Mykolenko;defenders;16;FAUX;Mykolenko;FAUX;416;160;8;NA
2024446;Ukraine;Austria;VRAI;FAUX;FAUX;Ukraine;250056861;Oleksandr;Zinchenko;Zinchenko;defenders;17;FAUX;Zinchenko;FAUX;567;548;9;NA
2024446;Ukraine;Austria;VRAI;FAUX;FAUX;Ukraine;250004740;Oleksandr;Karavaev;Karavaev;midfielders;21;FAUX;Karavaiev;FAUX;454;847;10;NA
2024446;Ukraine;Austria;VRAI;FAUX;FAUX;Ukraine;250064444;Mykola;Matviyenko;Matviyenko;defenders;22;FAUX;Matviyenko;FAUX;319;404;11;NA
2024446;Ukraine;Austria;FAUX;VRAI;FAUX;Ukraine;67855;Andriy;Pyatov;Pyatov;goalkeepers;12;VRAI;Pyatov;FAUX;0;0;12;NA
2024446;Ukraine;Austria;FAUX;VRAI;FAUX;Ukraine;250113444;Anatolii;Trubin;Trubin;goalkeepers;23;VRAI;Trubin;FAUX;0;0;13;NA
2024446;Ukraine;Austria;FAUX;VRAI;FAUX;Ukraine;250042644;Eduard;Sobol;Sobol;defenders;2;FAUX;Sobol;FAUX;0;0;14;NA
2024446;Ukraine;Austria;FAUX;VRAI;FAUX;Ukraine;250119181;Georgiy;Sudakov;Sudakov;midfielders;3;FAUX;Sudakov;FAUX;0;0;15;NA
2024446;Ukraine;Austria;FAUX;VRAI;FAUX;Ukraine;107955;Serhiy;Kryvtsov;Kryvtsov;defenders;4;FAUX;Kryvtsov;FAUX;0;0;16;NA
2024446;Ukraine;Austria;FAUX;VRAI;FAUX;Ukraine;1902685;Taras;Stepanenko;Stepanenko;midfielders;6;FAUX;Stepanenko;FAUX;0;0;17;NA
2024446;Ukraine;Austria;FAUX;VRAI;FAUX;Ukraine;250045024;;Marlos;Marlos;midfielders;11;FAUX;Marlos;FAUX;539;675;18;NA
2024446;Ukraine;Austria;FAUX;VRAI;FAUX;Ukraine;250063372;Yevhen;Makarenko;Makarenko;midfielders;14;FAUX;MAKARENKO;FAUX;0;0;19;NA
2024446;Ukraine;Austria;FAUX;VRAI;FAUX;Ukraine;250058270;Viktor;Tsygankov;Tsygankov;midfielders;15;FAUX;Tsygankov;FAUX;608;193;20;NA
2024446;Ukraine;Austria;FAUX;VRAI;FAUX;Ukraine;250070170;Artem;Besedin;Besedin;forwards;19;FAUX;Biesiedin;FAUX;663;358;21;NA
2024446;Ukraine;Austria;FAUX;VRAI;FAUX;Ukraine;250066774;Oleksandr;Tymchyk;Tymchyk;defenders;24;FAUX;Tymchyk;FAUX;0;0;22;NA
2024446;Ukraine;Austria;FAUX;VRAI;FAUX;Ukraine;250100997;Artem;Dovbyk;Dovbyk;forwards;26;FAUX;Dovbyk;FAUX;0;0;23;NA
2024446;Ukraine;Austria;FAUX;FAUX;VRAI;Italy;434;Mauro;Tassotti;None;ACO;None;None;None;None;None;None;None;NA
2024446;Ukraine;Austria;FAUX;FAUX;VRAI;Ukraine;250074449;Oleksiy;Targonskyy;None;ADMIN;None;None;None;None;None;None;None;NA
2024446;Ukraine;Austria;FAUX;FAUX;VRAI;Ukraine;24271;Andriy;Shevchenko;None;CO;None;None;None;None;None;None;None;NA
2024446;Ukraine;Austria;FAUX;FAUX;VRAI;Ukraine;250081194;Arthur;Glushchenko;None;DOC;None;None;None;None;None;None;None;NA
2024446;Ukraine;Austria;FAUX;FAUX;VRAI;Italy;250058783;Andrea;Azzalin;None;FTNCOA;None;None;None;None;None;None;None;NA
2024446;Ukraine;Austria;FAUX;FAUX;VRAI;Spain;11499;Pedro Luis;Jaro Reguero;None;GKCOA;None;None;None;None;None;None;None;NA
2024446;Ukraine;Austria;FAUX;FAUX;VRAI;Ukraine;250092752;Vadym;Danin;None;MAS;None;None;None;None;None;None;None;NA
2024446;Ukraine;Austria;FAUX;FAUX;VRAI;Ukraine;23137;Oleksandr;Shovkovskyi;None;OTH;None;None;None;None;None;None;None;NA
2024446;Ukraine;Austria;FAUX;FAUX;VRAI;Italy;250101229;Andrea;Maldera;None;OTH;None;None;None;None;None;None;None;NA
2024446;Ukraine;Austria;FAUX;FAUX;VRAI;Italy;250101103;Luigi;Nocentini;None;STCOA;None;None;None;None;None;None;None;NA
2024446;Ukraine;Austria;VRAI;FAUX;FAUX;Austria;250056875;Daniel;Bachmann;Bachmann;goalkeepers;13;VRAI;Bachmann;FAUX;871;494;1;NA
2024446;Ukraine;Austria;VRAI;FAUX;FAUX;Austria;1909713;Aleksandar;Dragovic;Dragovic;defenders;3;FAUX;Dragovic;FAUX;661;608;2;NA
2024446;Ukraine;Austria;VRAI;FAUX;FAUX;Austria;250020234;Martin;Hinteregger;Hinteregger;defenders;4;FAUX;Hinteregger;FAUX;666;401;3;NA
2024446;Ukraine;Austria;VRAI;FAUX;FAUX;Austria;1903428;Marko;Arnautovic;Arnautovic;forwards;7;FAUX;Arnautovic;FAUX;316;467;4;NA
2024446;Ukraine;Austria;VRAI;FAUX;FAUX;Austria;1906540;David;Alaba;Alaba;defenders;8;FAUX;Alaba;VRAI;540;176;5;NA
2024446;Ukraine;Austria;VRAI;FAUX;FAUX;Austria;250024349;Marcel;Sabitzer;Sabitzer;midfielders;9;FAUX;Sabitzer;FAUX;357;458;6;NA
2024446;Ukraine;Austria;VRAI;FAUX;FAUX;Austria;250041706;Florian;Grillitsch;Grillitsch;midfielders;10;FAUX;Grillitsch;FAUX;547;455;7;NA
2024446;Ukraine;Austria;VRAI;FAUX;FAUX;Austria;250089289;Christoph;Baumgartner;Baumgartner;midfielders;19;FAUX;Baumgartner;FAUX;429;250;8;NA
2024446;Ukraine;Austria;VRAI;FAUX;FAUX;Austria;250003976;Stefan;Lainer;Lainer;defenders;21;FAUX;Lainer;FAUX;555;811;9;NA
2024446;Ukraine;Austria;VRAI;FAUX;FAUX;Austria;250065408;Xaver;Schlager;X. Schlager;midfielders;23;FAUX;Xaver;FAUX;445;546;10;NA
2024446;Ukraine;Austria;VRAI;FAUX;FAUX;Austria;250065413;Konrad;Laimer;Laimer;midfielders;24;FAUX;Laimer;FAUX;392;410;11;NA
2024446;Ukraine;Austria;FAUX;VRAI;FAUX;Austria;250055899;Alexander;Schlager;A. Schlager;goalkeepers;1;VRAI;Schlager;FAUX;1000;0;12;NA
2024446;Ukraine;Austria;FAUX;VRAI;FAUX;Austria;250021810;Pavao;Pervan;Pervan;goalkeepers;12;VRAI;Pervan;FAUX;1000;0;13;NA
2024446;Ukraine;Austria;FAUX;VRAI;FAUX;Austria;101177;Andreas;Ulmer;Ulmer;defenders;2;FAUX;Ulmer;FAUX;1000;0;14;NA
2024446;Ukraine;Austria;FAUX;VRAI;FAUX;Austria;250065419;Stefan;Posch;Posch;defenders;5;FAUX;Posch;FAUX;1000;0;15;NA
2024446;Ukraine;Austria;FAUX;VRAI;FAUX;Austria;103354;Stefan;Ilsanker;Ilsanker;midfielders;6;FAUX;Ilsanker;FAUX;535;487;16;NA
2024446;Ukraine;Austria;FAUX;VRAI;FAUX;Austria;250023832;Michael;Gregoritsch;Gregoritsch;forwards;11;FAUX;Gregoritsch;FAUX;1000;0;17;NA
2024446;Ukraine;Austria;FAUX;VRAI;FAUX;Austria;250073627;Philipp;Lienhart;Lienhart;defenders;15;FAUX;Lienhart;FAUX;1000;0;18;NA
2024446;Ukraine;Austria;FAUX;VRAI;FAUX;Austria;250010552;Christopher;Trimmel;Trimmel;midfielders;16;FAUX;Trimmel;FAUX;1000;0;19;NA
2024446;Ukraine;Austria;FAUX;VRAI;FAUX;Austria;250024351;Louis;Schaub;Schaub;midfielders;17;FAUX;Schaub;FAUX;1000;0;20;NA
2024446;Ukraine;Austria;FAUX;VRAI;FAUX;Austria;250050403;Alessandro;Schöpf;Schöpf;midfielders;18;FAUX;Schöpf;FAUX;418;785;21;NA
2024446;Ukraine;Austria;FAUX;VRAI;FAUX;Austria;250075612;Karim;Onisiwo;Onisiwo;midfielders;20;FAUX;Onisiwo;FAUX;1000;0;22;NA
2024446;Ukraine;Austria;FAUX;VRAI;FAUX;Austria;250116789;Sasa;Kalajdzic;Kalajdzic;forwards;25;FAUX;Kalajdzic;FAUX;1000;0;23;NA
2024446;Ukraine;Austria;FAUX;FAUX;VRAI;Germany;1291;Thomas;Kristl;None;ACO;None;None;None;None;None;None;None;NA
2024446;Ukraine;Austria;FAUX;FAUX;VRAI;Austria;250026111;Mario;Margreiter;None;ADMIN;None;None;None;None;None;None;None;NA
2024446;Ukraine;Austria;FAUX;FAUX;VRAI;Germany;11745;Franco;Foda;None;CO;None;None;None;None;None;None;None;NA
2024446;Ukraine;Austria;FAUX;FAUX;VRAI;Austria;250065423;Michael;Fiedler;None;DOC;None;None;None;None;None;None;None;NA
2024446;Ukraine;Austria;FAUX;FAUX;VRAI;Austria;250075634;Gerhard;Zallinger;None;FTNCOA;None;None;None;None;None;None;None;NA
2024446;Ukraine;Austria;FAUX;FAUX;VRAI;Austria;57064;Robert;Almer;None;GKCOA;None;None;None;None;None;None;None;NA
2024446;Ukraine;Austria;FAUX;FAUX;VRAI;Austria;250075630;Jovo;Marjanovic;None;KITMAN;None;None;None;None;None;None;None;NA
2024446;Ukraine;Austria;FAUX;FAUX;VRAI;Austria;250075631;Christoph;Ogris;None;MAS;None;None;None;None;None;None;None;NA
2024446;Ukraine;Austria;FAUX;FAUX;VRAI;Austria;57063;Jürgen;Säumel;None;OTH;None;None;None;None;None;None;None;NA
2024446;Ukraine;Austria;FAUX;FAUX;VRAI;Germany;250075632;Mike;Steverding;None;PH;None;None;None;None;None;None;None;NA
2024446;Ukraine;Austria;FAUX;FAUX;VRAI;Austria;250075633;Michael;Vettorazzi;None;PH;None;None;None;None;None;None;None;NA
2024487;Ukraine;England;VRAI;FAUX;FAUX;Ukraine;250024883;Georgiy;Bushchan;Bushchan;goalkeepers;1;VRAI;Bushchan;FAUX;114;510;1;NA
2024487;Ukraine;England;VRAI;FAUX;FAUX;Ukraine;107955;Serhiy;Kryvtsov;Kryvtsov;defenders;4;FAUX;Kryvtsov;FAUX;352;489;2;NA
2024487;Ukraine;England;VRAI;FAUX;FAUX;Ukraine;250008250;Serhiy;Sydorchuk;Sydorchuk;midfielders;5;FAUX;Sydorchuk;FAUX;480;486;3;NA
2024487;Ukraine;England;VRAI;FAUX;FAUX;Ukraine;250000069;Andriy;Yarmolenko;Yarmolenko;forwards;7;FAUX;Yarmolenko;VRAI;649;734;4;NA
2024487;Ukraine;England;VRAI;FAUX;FAUX;Ukraine;250047100;Roman;Yaremchuk;Yaremchuk;forwards;9;FAUX;Yaremchuk;FAUX;701;468;5;NA
2024487;Ukraine;England;VRAI;FAUX;FAUX;Ukraine;250087711;Mykola;Shaparenko;Shaparenko;midfielders;10;FAUX;Shaparenko;FAUX;510;691;6;NA
2024487;Ukraine;England;VRAI;FAUX;FAUX;Ukraine;250119185;Illia;Zabarnyi;Zabarnyi;defenders;13;FAUX;Zabarnyi;FAUX;341;613;7;NA
2024487;Ukraine;England;VRAI;FAUX;FAUX;Ukraine;250092185;Vitaliy;Mykolenko;Mykolenko;defenders;16;FAUX;Mykolenko;FAUX;466;124;8;NA
2024487;Ukraine;England;VRAI;FAUX;FAUX;Ukraine;250056861;Oleksandr;Zinchenko;Zinchenko;defenders;17;FAUX;Zinchenko;FAUX;572;313;9;NA
2024487;Ukraine;England;VRAI;FAUX;FAUX;Ukraine;250004740;Oleksandr;Karavaev;Karavaev;midfielders;21;FAUX;Karavaiev;FAUX;462;878;10;NA
2024487;Ukraine;England;VRAI;FAUX;FAUX;Ukraine;250064444;Mykola;Matviyenko;Matviyenko;defenders;22;FAUX;Matviyenko;FAUX;349;365;11;NA
2024487;Ukraine;England;FAUX;VRAI;FAUX;Ukraine;67855;Andriy;Pyatov;Pyatov;goalkeepers;12;VRAI;Pyatov;FAUX;0;0;12;NA
2024487;Ukraine;England;FAUX;VRAI;FAUX;Ukraine;250113444;Anatolii;Trubin;Trubin;goalkeepers;23;VRAI;Trubin;FAUX;0;0;13;NA
2024487;Ukraine;England;FAUX;VRAI;FAUX;Ukraine;250042644;Eduard;Sobol;Sobol;defenders;2;FAUX;Sobol;FAUX;0;0;14;NA
2024487;Ukraine;England;FAUX;VRAI;FAUX;Ukraine;250119181;Georgiy;Sudakov;Sudakov;midfielders;3;FAUX;Sudakov;FAUX;0;0;15;NA
2024487;Ukraine;England;FAUX;VRAI;FAUX;Ukraine;1902685;Taras;Stepanenko;Stepanenko;midfielders;6;FAUX;Stepanenko;FAUX;0;0;16;NA
2024487;Ukraine;England;FAUX;VRAI;FAUX;Ukraine;250045024;;Marlos;Marlos;midfielders;11;FAUX;Marlos;FAUX;0;0;17;NA
2024487;Ukraine;England;FAUX;VRAI;FAUX;Ukraine;250063372;Yevhen;Makarenko;Makarenko;midfielders;14;FAUX;MAKARENKO;FAUX;458;478;18;NA
2024487;Ukraine;England;FAUX;VRAI;FAUX;Ukraine;250058270;Viktor;Tsygankov;Tsygankov;midfielders;15;FAUX;Tsygankov;FAUX;615;208;19;NA
2024487;Ukraine;England;FAUX;VRAI;FAUX;Ukraine;250008023;Roman;Bezus;Bezus;midfielders;18;FAUX;Bezus;FAUX;0;0;20;NA
2024487;Ukraine;England;FAUX;VRAI;FAUX;Ukraine;250064446;Oleksandr;Zubkov;Zubkov;midfielders;20;FAUX;Zubkov;FAUX;0;0;21;NA
2024487;Ukraine;England;FAUX;VRAI;FAUX;Ukraine;250066774;Oleksandr;Tymchyk;Tymchyk;defenders;24;FAUX;Tymchyk;FAUX;0;0;22;NA
2024487;Ukraine;England;FAUX;VRAI;FAUX;Ukraine;250100997;Artem;Dovbyk;Dovbyk;forwards;26;FAUX;Dovbyk;FAUX;0;0;23;NA
2024487;Ukraine;England;FAUX;FAUX;VRAI;Italy;434;Mauro;Tassotti;None;ACO;None;None;None;None;None;None;None;NA
2024487;Ukraine;England;FAUX;FAUX;VRAI;Ukraine;250074449;Oleksiy;Targonskyy;None;ADMIN;None;None;None;None;None;None;None;NA
2024487;Ukraine;England;FAUX;FAUX;VRAI;Ukraine;24271;Andriy;Shevchenko;None;CO;None;None;None;None;None;None;None;NA
2024487;Ukraine;England;FAUX;FAUX;VRAI;Ukraine;250081194;Arthur;Glushchenko;None;DOC;None;None;None;None;None;None;None;NA
2024487;Ukraine;England;FAUX;FAUX;VRAI;Italy;250058783;Andrea;Azzalin;None;FTNCOA;None;None;None;None;None;None;None;NA
2024487;Ukraine;England;FAUX;FAUX;VRAI;Spain;11499;Pedro Luis;Jaro Reguero;None;GKCOA;None;None;None;None;None;None;None;NA
2024487;Ukraine;England;FAUX;FAUX;VRAI;Ukraine;250092752;Vadym;Danin;None;MAS;None;None;None;None;None;None;None;NA
2024487;Ukraine;England;FAUX;FAUX;VRAI;Ukraine;23137;Oleksandr;Shovkovskyi;None;OTH;None;None;None;None;None;None;None;NA
2024487;Ukraine;England;FAUX;FAUX;VRAI;Italy;250101229;Andrea;Maldera;None;OTH;None;None;None;None;None;None;None;NA
2024487;Ukraine;England;FAUX;FAUX;VRAI;Italy;250101103;Luigi;Nocentini;None;STCOA;None;None;None;None;None;None;None;NA
2024487;Ukraine;England;VRAI;FAUX;FAUX;England;250024791;Jordan;Pickford;Pickford;goalkeepers;1;VRAI;Pickford;FAUX;858;502;1;NA
2024487;Ukraine;England;VRAI;FAUX;FAUX;England;250010259;Kyle;Walker;Walker;defenders;2;FAUX;Walker;FAUX;582;836;2;NA
2024487;Ukraine;England;VRAI;FAUX;FAUX;England;250042705;Luke;Shaw;Shaw;defenders;3;FAUX;Shaw;FAUX;537;135;3;NA
2024487;Ukraine;England;VRAI;FAUX;FAUX;England;250083732;Declan;Rice;Rice;midfielders;4;FAUX;Rice;FAUX;553;457;4;NA
2024487;Ukraine;England;VRAI;FAUX;FAUX;England;250064233;John;Stones;Stones;defenders;5;FAUX;Stones;FAUX;690;619;5;NA
2024487;Ukraine;England;VRAI;FAUX;FAUX;England;250075007;Harry;Maguire;Maguire;defenders;6;FAUX;Maguire;FAUX;673;341;6;NA
2024487;Ukraine;England;VRAI;FAUX;FAUX;England;250016833;Harry;Kane;Kane;forwards;9;FAUX;Kane;VRAI;326;509;7;NA
2024487;Ukraine;England;VRAI;FAUX;FAUX;England;250024795;Raheem;Sterling;Sterling;forwards;10;FAUX;Sterling;FAUX;353;295;8;NA
2024487;Ukraine;England;VRAI;FAUX;FAUX;England;250143242;Kalvin;Phillips;Phillips;midfielders;14;FAUX;Phillips;FAUX;499;599;9;NA
2024487;Ukraine;England;VRAI;FAUX;FAUX;England;250102216;Jadon;Sancho;Sancho;midfielders;17;FAUX;Sancho;FAUX;387;744;10;NA
2024487;Ukraine;England;VRAI;FAUX;FAUX;England;250076240;Mason;Mount;Mount;midfielders;19;FAUX;Mount;FAUX;386;438;11;NA
2024487;Ukraine;England;FAUX;VRAI;FAUX;England;250105912;Aaron;Ramsdale;Ramsdale;goalkeepers;13;VRAI;Ramsdale;FAUX;1000;0;12;NA
2024487;Ukraine;England;FAUX;VRAI;FAUX;England;250007234;Sam;Johnstone;Johnstone;goalkeepers;23;VRAI;JOHNSTONE;FAUX;1000;0;13;NA
2024487;Ukraine;England;FAUX;VRAI;FAUX;England;250042329;Jack;Grealish;Grealish;midfielders;7;FAUX;Grealish;FAUX;1000;0;14;NA
2024487;Ukraine;England;FAUX;VRAI;FAUX;England;250010260;Jordan;Henderson;Henderson;midfielders;8;FAUX;Henderson;FAUX;529;561;15;NA
2024487;Ukraine;England;FAUX;VRAI;FAUX;England;250088246;Marcus;Rashford;Rashford;forwards;11;FAUX;Rashford;FAUX;366;171;16;NA
2024487;Ukraine;England;FAUX;VRAI;FAUX;England;250000919;Kieran;Trippier;Trippier;defenders;12;FAUX;Trippier;FAUX;587;156;17;NA
2024487;Ukraine;England;FAUX;VRAI;FAUX;England;250133856;Tyrone;Mings;Mings;defenders;15;FAUX;Mings;FAUX;1000;0;18;NA
2024487;Ukraine;England;FAUX;VRAI;FAUX;England;250014517;Conor;Coady;Coady;defenders;16;FAUX;Coady;FAUX;1000;0;19;NA
2024487;Ukraine;England;FAUX;VRAI;FAUX;England;250111030;Dominic;Calvert-Lewin;Calvert-Lewin;forwards;18;FAUX;Calvert-Lewin;FAUX;283;565;20;NA
2024487;Ukraine;England;FAUX;VRAI;FAUX;England;250101534;Phil;Foden;Foden;midfielders;20;FAUX;Foden;FAUX;1000;0;21;NA
2024487;Ukraine;England;FAUX;VRAI;FAUX;England;250078763;Ben;Chilwell;Chilwell;defenders;21;FAUX;Chilwell;FAUX;1000;0;22;NA
2024487;Ukraine;England;FAUX;VRAI;FAUX;England;250128377;Jude;Bellingham;Bellingham;midfielders;26;FAUX;Bellingham;FAUX;453;615;23;NA
2024487;Ukraine;England;FAUX;FAUX;VRAI;England;250064075;Stephen;Holland;None;ACO;None;None;None;None;None;None;None;NA
2024487;Ukraine;England;FAUX;FAUX;VRAI;England;11155;Gareth;Southgate;None;CO;None;None;None;None;None;None;None;NA
2024444;Ukraine;North Macedonia;VRAI;FAUX;FAUX;Ukraine;250024883;Georgiy;Bushchan;Bushchan;goalkeepers;1;VRAI;Bushchan;FAUX;119;506;1;NA
2024444;Ukraine;North Macedonia;VRAI;FAUX;FAUX;Ukraine;1902685;Taras;Stepanenko;Stepanenko;midfielders;6;FAUX;Stepanenko;FAUX;456;507;2;NA
2024444;Ukraine;North Macedonia;VRAI;FAUX;FAUX;Ukraine;250000069;Andriy;Yarmolenko;Yarmolenko;forwards;7;FAUX;Yarmolenko;VRAI;652;755;3;NA
2024444;Ukraine;North Macedonia;VRAI;FAUX;FAUX;Ukraine;250043090;Ruslan;Malinovskyi;Malinovskyi;midfielders;8;FAUX;Malinovskyi;FAUX;603;306;4;NA
